text_a	text_b	label
waiters then recite an impossibly long list of specials; pay attention or you'll miss out on voluptuous porcini mushroom ravioli or hefty lamb chops with rosemary crust.	waiters	1
waiters then recite an impossibly long list of specials; pay attention or you'll miss out on voluptuous porcini mushroom ravioli or hefty lamb chops with rosemary crust.	specials	1
waiters then recite an impossibly long list of specials; pay attention or you'll miss out on voluptuous porcini mushroom ravioli or hefty lamb chops with rosemary crust.	voluptuous porcini mushroom ravioli	2
waiters then recite an impossibly long list of specials; pay attention or you'll miss out on voluptuous porcini mushroom ravioli or hefty lamb chops with rosemary crust.	hefty lamb chops	2
i was not allowed to transfer my credit card to the table, and was treated disgracefully while the hostess waited for the bar to sign off my card.	hostess	0
i was not allowed to transfer my credit card to the table, and was treated disgracefully while the hostess waited for the bar to sign off my card.	bar	2
the waitress didn't seem to know anything about the menu, she forgot our drinks, took away our wine list after i asked to keep it, and then said, i'm sorry, i only slept 3 hours last night.	waitress	0
the waitress didn't seem to know anything about the menu, she forgot our drinks, took away our wine list after i asked to keep it, and then said, i'm sorry, i only slept 3 hours last night.	menu	2
the waitress didn't seem to know anything about the menu, she forgot our drinks, took away our wine list after i asked to keep it, and then said, i'm sorry, i only slept 3 hours last night.	drinks	2
pineapple, kiwi, guava, and raspberry sorbet.	pineapple	2
pineapple, kiwi, guava, and raspberry sorbet.	sorbet	1
the food it's billed as asian street food, but since the menu is a creative collaboration between expert chefs vongerichten and gray kunz, dishes show unmistakable finesse.	asian street food	2
the food it's billed as asian street food, but since the menu is a creative collaboration between expert chefs vongerichten and gray kunz, dishes show unmistakable finesse.	menu	1
service was good except the waitress brought over the check before i asked her.	service	1
service was good except the waitress brought over the check before i asked her.	waitress	0
our waitress was so fun- i wanted her to join us for dinner.	waitress	1
our waitress was so fun- i wanted her to join us for dinner.	dinner	2
careful when ordering soup, the portion is huge, you need to share, but its worth spending the extra couple bucks on just to taste it -- its all home-made food.	soup	2
careful when ordering soup, the portion is huge, you need to share, but its worth spending the extra couple bucks on just to taste it -- its all home-made food.	portion	1
careful when ordering soup, the portion is huge, you need to share, but its worth spending the extra couple bucks on just to taste it -- its all home-made food.	food	1
we ate brunch here with my parents on a sunday afternoon -- delicious food, lovely service, great value.	brunch	2
we ate brunch here with my parents on a sunday afternoon -- delicious food, lovely service, great value.	food	1
we ate brunch here with my parents on a sunday afternoon -- delicious food, lovely service, great value.	service	1
waiter was very arrogant, though tha staff was attentive and when a waiter pilled a glass of water on one of our guests, the hostess ran with a dry cleaning voucher even though we did not make a big deak of it - just an accident and only water.	staff	1
waiter was very arrogant, though tha staff was attentive and when a waiter pilled a glass of water on one of our guests, the hostess ran with a dry cleaning voucher even though we did not make a big deak of it - just an accident and only water.	glass of water	2
waiter was very arrogant, though tha staff was attentive and when a waiter pilled a glass of water on one of our guests, the hostess ran with a dry cleaning voucher even though we did not make a big deak of it - just an accident and only water.	hostess	1
upon calling to reserve a table outside for brunch, the manager requested a cc nbr to secure the table for 6 (i was 8 months pregnant and there was a little baby).	brunch	2
upon calling to reserve a table outside for brunch, the manager requested a cc nbr to secure the table for 6 (i was 8 months pregnant and there was a little baby).	manager	0
the chinese menu is gone, along with most of the good dishes.	chinese menu	2
the chinese menu is gone, along with most of the good dishes.	dishes	1
however, the restaurant is nothing special and and the food is hit or miss - perhaps the chef should tend more to his main dishes rather than mingling with the customers.	food	0
however, the restaurant is nothing special and and the food is hit or miss - perhaps the chef should tend more to his main dishes rather than mingling with the customers.	chef	0
however, the restaurant is nothing special and and the food is hit or miss - perhaps the chef should tend more to his main dishes rather than mingling with the customers.	main dishes	2
the ribs superb, the steak, the chicken wings, the french fries, the hamburger.	ribs	1
the ribs superb, the steak, the chicken wings, the french fries, the hamburger.	steak	2
