text_a	text_b	label
then the waiter acted indignant when we called him out for bring us the wrong (later) vintage of wine we picked out.	staff	0
then the waiter acted indignant when we called him out for bring us the wrong (later) vintage of wine we picked out.	food	2
then, when we ordered from a regular menu, and told the waiter, that we are in a hurry to make the show, his response was so what do you want me to do ?	menu	2
then, when we ordered from a regular menu, and told the waiter, that we are in a hurry to make the show, his response was so what do you want me to do ?	staff	0
the food came out really quick and the service overall was not bad.	food	1
the food came out really quick and the service overall was not bad.	service	2
every time i eat there i feel as if the chef and waitstaff have cooked, prepared and served a meal as if i am the only customer/guest.	staff	1
every time i eat there i feel as if the chef and waitstaff have cooked, prepared and served a meal as if i am the only customer/guest.	food	2
after lunch, we sat at the bar and chatted with the bartender who was also very nice.	food	2
after lunch, we sat at the bar and chatted with the bartender who was also very nice.	staff	1
the place was nice and the bartenders were friendly, but the cocktail girl was rude, obnoxious, and over charging all of us.	place	1
the place was nice and the bartenders were friendly, but the cocktail girl was rude, obnoxious, and over charging all of us.	staff	0
we were seated promptly and brought rolls and water but then were made to wait much too long before our beverage order was taken and then much much too long before our waiter came back for a food order.	food	2
we were seated promptly and brought rolls and water but then were made to wait much too long before our beverage order was taken and then much much too long before our waiter came back for a food order.	staff	0
the service was good and the price was decent but it wasn't enough to overcome the bland tasting food and the bland decor of the restaurant.	service	1
the service was good and the price was decent but it wasn't enough to overcome the bland tasting food and the bland decor of the restaurant.	price	1
the service was good and the price was decent but it wasn't enough to overcome the bland tasting food and the bland decor of the restaurant.	food	0
the service was good and the price was decent but it wasn't enough to overcome the bland tasting food and the bland decor of the restaurant.	ambience	0
but other comfort foods are also superb: scallion pancakes are delectably crispy yet chewy, and chow fun with shredded pork and preserved cabbage (it's not on the menu) offers a tangy rice-noodles retake on the usual lo mein.	food	1
but other comfort foods are also superb: scallion pancakes are delectably crispy yet chewy, and chow fun with shredded pork and preserved cabbage (it's not on the menu) offers a tangy rice-noodles retake on the usual lo mein.	menu	2
the waiter was pleasant and i thought how bad could someone screw up basic italian food?	staff	1
the waiter was pleasant and i thought how bad could someone screw up basic italian food?	food	2
while the appetizers, entrees, and desserts arrived in a timely manner, our water glasses maintained consistently empty (at one point one of us had to ask for water twice!)	food	2
while the appetizers, entrees, and desserts arrived in a timely manner, our water glasses maintained consistently empty (at one point one of us had to ask for water twice!)	miscellaneous	0
